0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.07814080197689499	0.41282318218788067	0.2186701648096242	0.13234693530418265	0.23615971769831254
0.0808893316262053	0.385423348382479	0.2507009661790821	0.1281749421308989	0.23570074330753998
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.047704705479024355	0.3717574156060357	0.23351489510110188	0.15336335032071668	0.24136433897214576
0.06182880702744716	0.34272491668018196	0.2735222097987634	0.1448320171630006	0.2389208563580541
0.02021514692079999	0.2893641988478771	0.2893641988478771	0.17500533390228293	0.24626626840196286
0.020220310849554817	0.2978818283166109	0.24626532887402452	0.20958751393534003	0.24626532887402452
0.020215302615891773	0.33831167990051947	0.2879237315578814	0.16915583995025973	0.20460874859133948
0.04043805135629519	0.343145750507432	0.24264032271582714	0.171572875253716	0.24264105152302484
0.03931196147997973	0.31911996615254434	0.2809800376937575	0.15705988691872763	0.24284010923497057
0.020220310849554817	0.24626532887402452	0.2978818283166109	0.20958751393534003	0.24626532887402452
0.03931196147997973	0.2809800376937575	0.31911996615254434	0.15705988691872763	0.24284010923497057
0.020210797328827763	0.6140448903894622	0.12025060630557802	0.12025060630557802	0.14545389699938183
0.025768661058347853	0.6262894415384233	0.11359838635404804	0.11725565295398498	0.14285651915354364
0.016264904095386317	0.5997263168003073	0.12848706006626012	0.12354955906595605	0.14823706406747653
0.03226649753877838	0.6370113724859147	0.11451743171584376	0.10803865426032577	0.14043254153791576
0.03226649753877838	0.6370113724859147	0.10803865426032577	0.11451743171584376	0.14043254153791576
0.025768661058347558	0.6262894415384234	0.11725565295398499	0.11359838635404804	0.1428565191535436
0.006887163510946574	0.6363154598448716	0.11683207271442565	0.11683207271442565	0.13002039472627708
0.04042860204427997	0.6104740793060812	0.1438897137252867	0.10174567988434687	0.14389052708428532
0.0013872094585514934	0.6531143283514481	0.11381623814401078	0.11381623814401078	0.11925319536053028
0.020213827068137864	0.4488480005526835	0.22442400027634174	0.1357298299347143	0.19099816923626065
0.02709150537726046	0.48444697745060894	0.19816250958580378	0.13171893975788573	0.18567157320570168
0.020213650610887274	0.45902646502835537	0.18974480151228734	0.16148393194706995	0.18974480151228734
0.015278991004244938	0.4814490744423359	0.21998234868543165	0.13073336287845214	0.16783521399378037
0.04043255363603926	0.5109583235895675	0.18065060260986512	0.1277395808973919	0.18065149290317525
0.04043610622065715	0.3905236894414415	0.2761427547327487	0.13807104362765973	0.19526251219815002
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.0393100736921023	0.43869541035692033	0.24912160339435757	0.12260917928615912	0.1895738069625628
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
0.06182668863430004	0.3941275122544073	0.22560600989614696	0.14134525871701684	0.23892121913242892
0.061821423427245094	0.4295523920881098	0.26911509472563233	0.11372576648299164	0.1876067467032662
0.028930182952200845	0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.015272943478961132	0.4257844671073378	0.23123601216080925	0.14843106578532436	0.19454845494652856
